"Data Source","World Development Indicators",

"Last Updated Date","2019-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Channel Islands","CHI","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","8.42936038970947","10.4429903030396","12.6771602630615","14.1505002975464","13.652250289917","13.7978200912476","12.1742401123047","11.7792501449585","11.5180597305298","11.0130300521851","12.3678102493286","","13.0745296478271","14.6026697158813","15.340160369873","15.982569694519","17.3016204833984","18.097900390625","18.9520206451416","","","21.1590805053711","24.0111198425293","26.1857204437256","26.9255599975586","27.4359893798828","29.2094898223877","30.1098098754883","32.0079383850098","35.367618560791","35.3763","","40.37825","43.46954","43.93025","49.36884","48.23467","53.95667","56.73127","60.9115","67.86343","72.27679","75.93107","79.95629","82.84638","85.26672","87.18814","88.46442","","",
"China","CHN","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","0.128209993243217","","","0.206389993429184","0.338420003652573","0.475859999656677","0.565069973468781","0.637220025062561","0.706300020217896","0.966149985790253","1.1303299665451","1.78178000450134","","","2.01842999458313","2.43659996986389","2.97222995758057","3.11257004737854","3.08206009864807","2.99196004867554","2.97255992889404","2.89145994186401","2.80566000938416","2.88968992233276","3.61140990257263","4.39014005661011","4.91531991958618","5.35011005401611","5.86393022537231","6.39427995681763","7.59041","9.78911","12.62848","15.45268","17.69126","19.087","20.21919","20.52122","20.68412","22.44306","24.19849","25.64785","28.72567","32.43367","42.43073","46.04043","48.01902","49.07326","50.60444","",
"Cote d'Ivoire","CIV","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.12314999103546","1.10344004631042","1.25742995738983","1.26224994659424","","1.30420005321503","1.50884997844696","1.69184994697571","1.97940003871918","2.19116997718811","2.86264991760254","2.62655997276306","","2.43518996238709","2.43483996391296","","2.72353005409241","","","","","2.8456699848175","3.41767001152039","4.29367017745972","4.28321981430054","","6.57524013519287","","6.65376996994019","","","","","","","","9.00826","8.50841","8.35795","7.67225","3.42073","","8.23078","8.31519","8.79438","8.94925","9.34137","","",
"Cameroon","CMR","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.486090004444122","0.606149971485138","0.768050014972687","0.922129988670349","1.0480500459671","","","","1.61696994304657","1.81053996086121","1.61186003684998","1.6703599691391","1.74068999290466","1.93816995620728","2.13187003135681","","2.40060997009277","2.57117009162903","2.56015992164612","2.91887998580933","3.22106003761292","","","","","","","","4.91420984268188","4.64524","4.6557","5.08507","5.12258","5.09329","5.8506","6.8095","7.26151","7.88311","9.0476","11.15702","12.07216","13.09234","15.29166","16.28087","16.96239","12.47753","12.76025","","",
"Congo, Dem. Rep.","COD","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","0.664889991283417","0.795279979705811","0.837000012397766","0.937619984149933","1.04614996910095","1.20071005821228","1.20255994796753","1.23556005954742","1.25424003601074","1.14168000221252","1.18122005462646","1.36979997158051","1.28996002674103","1.47204005718231","1.44230997562408","1.4815000295639","1.61427998542786","1.81274998188019","2.04731011390686","2.15049004554749","2.50273990631104","","","","2.51231002807617","","","","1.45589005947113","","","","","","","4.49342","4.52037","5.68827","6.74201","","8.13955","8.26458","6.93433","","","6.60334","","","",
"Congo, Rep.","COG","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","1.57278001308441","1.2635999917984","1.72887003421783","2.04779005050659","2.31802010536194","2.42399001121521","2.74341011047363","3.21444988250732","3.72304010391235","4.52203989028931","4.62503004074097","5.46743011474609","5.59903001785278","5.69785022735596","5.73856019973755","5.65410995483398","5.61604022979736","5.9262900352478","4.89490985870361","4.80438995361328","4.71372985839844","5.13013982772827","5.6718602180481","","","","","","3.57831001281738","5.07898","4.253","3.7782","3.7622","","","","","","6.25566","","8.72515","10.00407","9.31913","","","","12.66688","","",
"Colombia","COL","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","4.2470498085022","4.72131013870239","5.32317018508911","5.72088003158569","6.24666023254395","7.11062002182007","7.52815008163452","8.53538990020752","8.81997013092041","9.01661968231201","8.85468006134033","10.1302795410156","10.4747400283813","10.9207801818848","11.4685802459717","11.756890296936","12.4849796295166","12.9714403152466","13.6779499053955","14.2334299087524","14.6540098190308","15.3453702926636","15.9850597381592","16.1512298583984","16.7001991271973","16.6697406768799","17.9104194641113","21.10671043396","23.6721591949463","23.2974300384521","24.492","25.34747","25.43061","","28.13663","30.69216","32.69948","33.74994","36.07695","37.51899","39.41332","43.03231","45.3073","48.73311","51.41638","53.28214","55.48425","56.43403","55.32749","",
"Comoros","COM","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.690100014209747","","0.607529997825623","0.60698002576828","","","0.843450009822845","","","1.37174999713898","1.45456","","","3.1002","","","","4.13892","","5.89785","5.78296","8.00801","8.68938","8.75743","8.99478","","","","","",
"Cabo Verde","CPV","School enrollment, tertiary (% gross)","SE.TER.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.75303995609283","2.01489","1.71254","4.07566","4.73109","6.18607","7.6257","8.54635","9.70494","12.04436","15.15341","18.00976","20.71314","20.59732","22.94644","23.97116","23.06306","24.00533","24.3977","","",
